x,y,speed,pos,angle
1248.84,781.95,1.25,131.59,59.86
1326.11,789.52,1.31,53.96,84.46
1391.13,775.81,1.25,30.15,161.18
1438.62,751.46,1.21,66.13,353.30
1433.03,826.96,1.40,68.59,353.72
1424.49,902.94,1.35,1.34,352.98
1419.07,959.24,0.00,0.01,82.45
1441.68,973.15,1.38,9.28,354.21
1491.67,1003.88,1.22,50.37,83.72
1568.02,1012.29,1.40,127.18,83.72
1645.33,1020.80,1.30,204.96,83.72
1722.14,1029.26,1.32,282.23,83.72
1743.86,1081.99,1.21,123.41,354.61
1736.67,1158.19,1.16,46.87,354.61
1729.60,1234.80,1.27,95.76,354.99
1722.91,1311.20,1.15,19.07,355.00
1702.03,1381.86,1.38,15.80,354.93
1694.66,1458.75,1.35,60.21,354.40
1688.86,1535.64,1.36,3.72,357.82
1681.65,1606.47,1.40,12.54,357.44
1687.39,1665.93,1.35,80.95,353.96
1679.25,1742.54,1.41,3.89,353.95
1671.20,1818.51,1.39,62.46,353.95
1668.61,1882.19,1.21,3.82,83.81
1716.96,1919.54,1.22,46.26,65.24
1790.91,1936.96,1.19,123.16,82.24
1857.00,1952.28,1.18,92.55,85.77
1934.28,1957.29,1.21,15.12,86.84
2011.58,1959.42,1.18,50.64,88.95
2066.59,1981.22,1.26,88.25,1.68
2068.86,2058.54,1.21,10.90,1.68
2124.69,2067.68,1.35,109.25,97.92
2200.07,2057.19,1.25,33.15,97.92
2248.83,2092.93,1.17,39.16,17.84
2244.22,2082.80,1.43,28.10,197.84
2189.11,2060.01,1.25,44.40,277.92
2112.93,2070.61,1.38,121.31,277.92
2067.25,2047.23,1.35,22.25,181.68
2064.98,1969.99,1.31,99.52,181.68
1999.16,1959.83,1.23,63.04,268.95
1923.20,1957.31,1.31,26.17,266.84
1845.70,1952.09,1.28,103.83,265.77
1779.11,1936.64,1.41,111.37,262.25
1704.92,1915.40,1.27,33.54,245.24
1663.41,1883.54,1.20,0.78,263.54
1606.72,1831.39,1.17,20.87,226.70
1550.95,1777.86,1.31,82.65,225.95
1494.80,1723.54,1.34,4.53,225.95
1532.94,1680.44,1.36,10.17,201.31
1507.06,1612.02,1.31,5.82,201.15
1469.58,1552.01,1.19,16.05,248.27
1397.65,1523.34,1.34,93.49,248.27
1370.62,1470.01,1.33,159.45,173.41
1379.31,1394.05,1.39,83.00,173.71
1386.25,1317.70,1.38,6.34,174.92
1366.26,1277.05,1.25,2.84,263.71
1348.60,1274.02,1.19,0.61,84.67
1390.41,1301.26,0.06,3.26,354.72
1382.38,1375.80,1.34,64.55,354.92
1373.96,1452.23,1.15,141.41,353.41
1379.90,1516.26,1.29,3.80,27.90
1451.13,1544.66,1.34,35.91,68.27
1501.27,1592.91,1.26,6.39,20.52
1540.22,1640.14,1.30,66.46,107.42
1609.78,1627.52,1.23,6.27,21.42
1643.95,1610.35,1.37,14.04,103.25
1690.23,1570.34,1.17,29.33,176.16
1703.83,1521.92,1.42,2.31,85.26
1724.81,1475.03,1.43,75.14,173.66
1733.18,1398.32,1.28,36.61,173.90
1729.54,1330.89,1.31,112.21,175.01
1736.22,1254.65,1.25,35.69,174.99
1743.13,1178.31,1.18,119.31,174.61
1750.27,1102.67,1.38,43.34,174.61
1748.60,1057.20,1.16,5.00,264.44
1718.45,1029.49,1.18,278.58,263.72
1641.68,1021.04,1.31,201.35,263.72
1564.50,1012.54,1.15,123.71,263.72
1487.89,1004.11,1.17,46.64,263.72
1424.58,990.68,0.00,1.67,262.41
1396.53,988.13,1.19,4.54,264.64
1320.30,980.98,1.32,76.04,264.64
1243.70,973.79,1.33,152.97,264.64
1167.47,965.84,1.32,44.16,264.46
